transaction_id,sale_date,customer_id,amount,channel
Q2-02576,2023-06-25,4914,430.18,In-Store
Q2-02577,2023-04-24,3545,196.17,Online
Q2-02578,2023-05-25,4077,499.73,Phone
Q2-02579,2023-05-19,4675,444.04,Online
Q2-02580,2023-05-16,3912,456.24,In-Store
Q2-02581,2023-05-04,1178,349.6,Online
Q2-02582,2023-04-30,1521,241.07,In-Store
Q2-02583,2023-06-09,1297,419.63,In-Store
Q2-02584,2023-06-13,220,20.6,Online
Q2-02585,2023-04-13,1542,441.28,In-Store
Q2-02586,2023-05-04,385,104.75,In-Store
Q2-02587,2023-05-18,4997,353.8,Online
Q2-02588,2023-04-28,1936,221.85,Online
Q2-02589,2023-04-01,3616,372.32,In-Store
Q2-02590,2023-06-18,1120,306.75,Online
Q2-02591,2023-04-19,227,149.03,Phone
Q2-02592,2023-06-30,2776,444.79,Phone
Q2-02593,2023-06-13,2760,325.81,Phone
Q2-02594,2023-06-02,1122,34.91,In-Store
Q2-02595,2023-05-08,4974,262.38,Phone
Q2-02596,2023-06-27,2040,430.45,Online
Q2-02597,2023-05-25,1014,218.86,Phone
Q2-02598,2023-05-04,4167,198.34,Phone
Q2-02599,2023-05-12,2674,387.04,Phone
Q2-02600,2023-06-23,4878,243.91,Online
Q2-02601,2023-05-01,564,291.61,Phone
Q2-02602,2023-05-30,4865,111.66,Online
Q2-02603,2023-04-01,1288,417.09,Phone
Q2-02604,2023-06-30,2220,93.65,Online
Q2-02605,2023-04-07,3056,29.0,Online
Q2-02606,2023-04-09,198,102.91,Online
Q2-02607,2023-06-03,77,183.94,Online
Q2-02608,2023-05-05,3898,44.88,Online
Q2-02609,2023-05-16,1563,205.57,Online
Q2-02610,2023-04-13,4661,433.59,In-Store
Q2-02611,2023-06-10,2859,211.28,In-Store
Q2-02612,2023-05-12,1948,162.89,Online
Q2-02613,2023-05-24,94,7.38,In-Store
Q2-02614,2023-04-13,4022,377.36,In-Store
Q2-02615,2023-06-25,2193,229.31,Phone
Q2-02616,2023-06-03,3748,281.48,Phone
Q2-02617,2023-04-28,3026,488.45,Phone
Q2-02618,2023-06-08,2787,352.13,In-Store
Q2-02619,2023-06-25,703,462.12,Online
Q2-02620,2023-06-02,1709,478.2,In-Store
Q2-02621,2023-04-30,4389,487.76,Online
Q2-02622,2023-05-31,1277,407.73,Online
Q2-02623,2023-06-07,1118,419.48,Online
Q2-02624,2023-06-04,4736,322.57,In-Store
Q2-02625,2023-06-28,69,421.54,In-Store
Q2-02626,2023-04-15,1419,414.73,In-Store
Q2-02627,2023-05-05,2227,142.98,Online
Q2-02628,2023-05-21,1138,150.03,In-Store
Q2-02629,2023-06-24,3149,59.37,In-Store
Q2-02630,2023-05-31,3922,240.25,Phone
Q2-02631,2023-05-17,4286,374.68,Phone
Q2-02632,2023-05-11,4164,124.32,Phone
Q2-02633,2023-06-26,1445,60.44,In-Store
Q2-02634,2023-04-23,1043,433.48,Online
Q2-02635,2023-06-29,4921,93.78,Online
Q2-02636,2023-05-24,23,86.64,Phone
Q2-02637,2023-06-17,4008,316.24,In-Store
Q2-02638,2023-05-19,2607,393.01,In-Store
Q2-02639,2023-04-30,687,120.39,In-Store
Q2-02640,2023-04-04,3199,461.14,In-Store
Q2-02641,2023-04-05,4237,47.46,Phone
Q2-02642,2023-04-30,142,227.52,In-Store
Q2-02643,2023-05-29,4088,341.3,Phone
Q2-02644,2023-05-15,2516,239.25,Phone
Q2-02645,2023-05-18,1968,474.06,In-Store
Q2-02646,2023-04-26,1344,210.53,In-Store
Q2-02647,2023-06-28,3050,162.52,Online
Q2-02648,2023-05-14,4999,83.71,In-Store
Q2-02649,2023-06-20,2520,416.75,Online
Q2-02650,2023-05-02,538,141.5,Phone
Q2-02651,2023-06-09,3173,385.26,Phone
Q2-02652,2023-06-24,2711,426.13,Online
Q2-02653,2023-04-02,4165,291.3,Online
Q2-02654,2023-04-26,2248,39.81,In-Store
Q2-02655,2023-06-22,3581,179.18,Phone
Q2-02656,2023-06-23,2096,296.15,Phone
Q2-02657,2023-04-29,4980,406.0,Phone
Q2-02658,2023-06-20,274,434.65,Phone
Q2-02659,2023-04-08,1883,345.62,In-Store
Q2-02660,2023-06-15,3929,356.54,In-Store
Q2-02661,2023-05-18,4596,86.38,Phone
Q2-02662,2023-06-06,736,10.77,Online
Q2-02663,2023-06-23,2727,88.51,In-Store
Q2-02664,2023-05-01,3835,329.36,Phone
Q2-02665,2023-06-16,2356,170.9,Online
Q2-02666,2023-04-23,962,255.42,Online
Q2-02667,2023-05-03,2854,44.53,In-Store
Q2-02668,2023-05-22,2099,383.25,In-Store
Q2-02669,2023-06-27,639,53.67,Online
Q2-02670,2023-06-07,3253,39.12,Phone
Q2-02671,2023-05-12,4307,221.05,Phone
Q2-02672,2023-04-12,299,8.63,Phone
Q2-02673,2023-04-09,808,127.45,Online
Q2-02674,2023-06-26,3225,440.04,Online
Q2-02675,2023-05-21,4296,256.76,In-Store
Q2-02676,2023-05-14,4192,77.12,In-Store
Q2-02677,2023-05-02,1108,234.98,In-Store
Q2-02678,2023-06-21,4136,362.74,Online
Q2-02679,2023-05-16,1839,24.82,Online
Q2-02680,2023-04-30,187,293.84,In-Store
Q2-02681,2023-06-15,4199,230.52,Online
Q2-02682,2023-05-05,2118,477.73,Online
Q2-02683,2023-05-08,781,260.39,Online
Q2-02684,2023-06-04,4095,183.64,Online
Q2-02685,2023-04-07,4217,447.46,In-Store
Q2-02686,2023-05-21,3484,466.56,Online
Q2-02687,2023-05-27,1731,146.73,Online
Q2-02688,2023-05-03,3053,90.55,Online
Q2-02689,2023-04-01,284,132.49,In-Store
Q2-02690,2023-06-29,2058,265.72,Online
Q2-02691,2023-06-15,1805,363.26,Phone
Q2-02692,2023-05-28,1061,204.62,Phone
Q2-02693,2023-05-30,4682,146.77,Online
Q2-02694,2023-04-23,1222,395.78,In-Store
Q2-02695,2023-04-10,618,458.69,In-Store
Q2-02696,2023-05-28,1919,16.34,Online
Q2-02697,2023-06-12,4398,63.68,Online
Q2-02698,2023-04-08,4836,64.6,In-Store
Q2-02699,2023-06-25,2934,375.75,In-Store
Q2-02700,2023-06-24,4738,475.23,Phone
Q2-02701,2023-04-13,353,43.58,In-Store
Q2-02702,2023-05-16,3221,439.2,Online
Q2-02703,2023-04-19,4283,266.18,Online
Q2-02704,2023-06-30,2722,423.0,Online
Q2-02705,2023-06-25,260,233.55,In-Store
Q2-02706,2023-06-28,4469,24.8,Online
Q2-02707,2023-04-13,3800,133.8,Online
Q2-02708,2023-05-08,247,126.8,Phone
Q2-02709,2023-06-20,864,171.79,Phone
Q2-02710,2023-04-17,2914,356.41,Phone
Q2-02711,2023-05-28,1732,421.37,Phone
Q2-02712,2023-06-26,2363,296.53,Online
Q2-02713,2023-05-17,3591,386.69,Phone
Q2-02714,2023-04-05,3473,343.01,In-Store
Q2-02715,2023-04-23,2213,56.23,Online
Q2-02716,2023-05-26,864,456.22,Phone
Q2-02717,2023-04-12,519,120.93,Online
Q2-02718,2023-04-27,192,134.76,Phone
Q2-02719,2023-05-09,3052,326.47,Online
Q2-02720,2023-04-08,4496,466.99,Online
Q2-02721,2023-06-10,4045,438.79,Online
Q2-02722,2023-04-27,3104,184.79,In-Store
Q2-02723,2023-06-07,1920,285.56,Phone
Q2-02724,2023-05-01,2164,453.12,In-Store
Q2-02725,2023-06-20,2311,160.54,Phone
Q2-02726,2023-05-01,645,433.74,Phone
Q2-02727,2023-04-19,506,132.58,Online
Q2-02728,2023-06-25,2154,383.56,Phone
Q2-02729,2023-04-20,1357,492.94,In-Store
Q2-02730,2023-06-14,142,366.59,In-Store
Q2-02731,2023-06-24,1829,262.15,In-Store
Q2-02732,2023-06-10,2589,39.15,In-Store
Q2-02733,2023-06-24,21,192.43,In-Store
Q2-02734,2023-05-01,885,348.02,In-Store
Q2-02735,2023-05-12,4793,8.9,Online
Q2-02736,2023-04-05,1722,381.25,In-Store
Q2-02737,2023-04-19,435,300.37,Online
Q2-02738,2023-04-26,1534,231.6,Online
Q2-02739,2023-05-22,1975,481.68,Phone
Q2-02740,2023-04-27,3075,20.16,Online
Q2-02741,2023-05-09,2954,397.02,Phone
Q2-02742,2023-04-24,3773,50.05,Online
Q2-02743,2023-05-07,4148,268.45,Phone
Q2-02744,2023-05-19,4144,208.37,Online
Q2-02745,2023-05-10,418,166.24,Online
Q2-02746,2023-06-22,2147,150.32,Online
Q2-02747,2023-04-15,1406,208.09,Online
Q2-02748,2023-04-11,2423,59.87,Online
Q2-02749,2023-05-27,343,160.6,Online
Q2-02750,2023-05-25,185,448.94,Online
Q2-02751,2023-05-29,4204,231.56,Online
Q2-02752,2023-05-18,2303,398.86,Online
Q2-02753,2023-06-05,4508,373.61,Online
Q2-02754,2023-05-22,645,328.57,In-Store
Q2-02755,2023-05-27,4471,377.27,Phone
Q2-02756,2023-04-14,3262,475.87,Phone
Q2-02757,2023-06-18,424,422.86,Phone
Q2-02758,2023-04-11,2927,188.8,In-Store
Q2-02759,2023-04-28,1022,49.09,In-Store
Q2-02760,2023-06-19,3707,35.25,Phone
Q2-02761,2023-04-30,1710,189.21,Phone
Q2-02762,2023-04-24,2044,148.37,In-Store
Q2-02763,2023-04-08,739,127.99,Online
Q2-02764,2023-06-06,1003,50.04,Phone
Q2-02765,2023-06-16,2223,83.63,In-Store
Q2-02766,2023-04-21,3632,490.16,Online
Q2-02767,2023-04-07,4906,460.05,Phone
Q2-02768,2023-04-30,3569,361.25,Phone
Q2-02769,2023-04-08,4269,369.1,In-Store
Q2-02770,2023-06-06,416,64.72,Online
Q2-02771,2023-06-08,3744,342.68,Online
Q2-02772,2023-06-19,4259,243.26,Phone
Q2-02773,2023-05-04,1538,421.01,In-Store
Q2-02774,2023-04-23,1779,388.91,Online
Q2-02775,2023-05-10,2945,98.76,In-Store
Q2-02776,2023-04-23,3125,277.3,In-Store
Q2-02777,2023-06-18,2536,311.57,In-Store
Q2-02778,2023-05-15,260,399.22,Phone
Q2-02779,2023-06-09,2650,198.45,Phone
Q2-02780,2023-06-04,2104,460.34,Phone
Q2-02781,2023-05-25,2827,175.49,Phone
Q2-02782,2023-05-08,2976,186.5,Online
Q2-02783,2023-05-30,1945,293.27,Online
Q2-02784,2023-04-21,22,100.66,Online
Q2-02785,2023-05-11,2580,359.83,Online
Q2-02786,2023-05-06,1069,409.66,Phone
Q2-02787,2023-04-17,3920,293.53,Online
Q2-02788,2023-05-23,4450,285.05,Online
Q2-02789,2023-06-03,3552,200.56,In-Store
Q2-02790,2023-06-27,4132,14.63,Online
Q2-02791,2023-05-10,1903,183.78,Online
Q2-02792,2023-05-04,3042,7.45,Phone
Q2-02793,2023-05-06,1056,204.74,In-Store
Q2-02794,2023-06-21,4865,353.84,Phone
Q2-02795,2023-05-03,2967,33.08,Online
Q2-02796,2023-04-09,4854,350.15,Online
Q2-02797,2023-06-16,4062,88.26,Phone
Q2-02798,2023-04-23,3718,360.08,Online
Q2-02799,2023-06-14,921,355.21,Online
Q2-02800,2023-05-28,3980,63.4,Phone
Q2-02801,2023-04-15,1571,182.8,Online
Q2-02802,2023-05-20,1735,46.77,Phone
Q2-02803,2023-06-10,3763,30.11,In-Store
Q2-02804,2023-06-07,4556,155.3,Online
Q2-02805,2023-04-20,2064,59.97,Online
Q2-02806,2023-06-24,2277,211.9,Phone
Q2-02807,2023-06-19,685,414.39,In-Store
Q2-02808,2023-04-04,2060,177.23,Phone
Q2-02809,2023-05-15,4022,190.59,In-Store
Q2-02810,2023-04-14,4450,123.57,In-Store
Q2-02811,2023-06-28,964,64.5,Online
Q2-02812,2023-06-16,2697,471.02,Online
Q2-02813,2023-04-17,670,448.27,Online
Q2-02814,2023-05-21,3619,131.67,In-Store
Q2-02815,2023-05-12,1730,384.68,Phone
Q2-02816,2023-06-22,1918,110.93,In-Store
Q2-02817,2023-05-28,207,354.99,In-Store
Q2-02818,2023-05-26,1658,352.73,Phone
Q2-02819,2023-04-14,1102,497.32,Online
Q2-02820,2023-04-01,1242,209.42,Phone
Q2-02821,2023-06-11,1752,84.38,Online
Q2-02822,2023-06-16,855,238.52,In-Store
Q2-02823,2023-04-29,2834,356.09,Online
Q2-02824,2023-06-22,695,371.36,Online
Q2-02825,2023-06-24,880,244.53,In-Store
Q2-02826,2023-06-26,657,350.96,Phone
Q2-02827,2023-04-22,1546,16.93,In-Store
Q2-02828,2023-06-28,4788,42.44,Online
Q2-02829,2023-04-06,761,99.29,Online
Q2-02830,2023-06-18,304,37.83,Phone
Q2-02831,2023-06-04,535,477.84,Phone
Q2-02832,2023-04-26,394,115.56,Online
Q2-02833,2023-06-02,1658,447.31,Phone
Q2-02834,2023-05-19,1558,276.76,Phone
Q2-02835,2023-06-15,670,448.45,Online
Q2-02836,2023-05-05,4201,140.39,Online
Q2-02837,2023-06-29,2719,132.61,Phone
Q2-02838,2023-04-13,476,276.09,Phone
Q2-02839,2023-06-29,4955,425.46,Phone
Q2-02840,2023-04-24,2872,52.94,Phone
Q2-02841,2023-05-20,4597,423.0,Online
Q2-02842,2023-06-30,1783,459.53,Online
Q2-02843,2023-05-22,4549,365.43,Online
Q2-02844,2023-05-02,951,411.53,Phone
Q2-02845,2023-05-27,239,440.62,Online
Q2-02846,2023-05-10,3856,342.4,In-Store
Q2-02847,2023-04-12,1028,73.31,Online
Q2-02848,2023-05-23,3659,300.18,Phone
Q2-02849,2023-05-07,2705,8.3,Online
Q2-02850,2023-06-01,1099,422.14,In-Store
Q2-02851,2023-04-15,355,180.08,Online
Q2-02852,2023-05-15,4256,445.24,Phone
Q2-02853,2023-04-02,4571,292.01,Online
Q2-02854,2023-04-21,490,332.34,Online
Q2-02855,2023-06-05,4485,96.99,Online
Q2-02856,2023-06-25,4301,91.53,Phone
Q2-02857,2023-06-16,2680,446.87,Online
Q2-02858,2023-04-16,1858,338.97,Online
Q2-02859,2023-06-19,1190,447.89,In-Store
Q2-02860,2023-05-31,1665,234.48,Phone
Q2-02861,2023-05-23,3389,108.45,Phone
Q2-02862,2023-05-22,3715,108.5,Phone
Q2-02863,2023-05-19,617,399.11,Online
Q2-02864,2023-04-23,3790,148.71,Phone
Q2-02865,2023-06-01,3452,174.94,Online
Q2-02866,2023-06-03,2667,164.14,In-Store
Q2-02867,2023-04-21,2920,114.07,In-Store
Q2-02868,2023-06-11,3157,321.57,Phone
Q2-02869,2023-06-12,4437,480.58,Phone
Q2-02870,2023-04-13,4699,481.97,In-Store
Q2-02871,2023-05-02,620,419.65,Online
Q2-02872,2023-05-11,1300,325.38,In-Store
Q2-02873,2023-04-11,3811,54.49,Online
Q2-02874,2023-06-01,4286,341.66,Phone
Q2-02875,2023-04-28,2870,77.59,In-Store
Q2-02876,2023-06-27,3462,257.86,Online
Q2-02877,2023-05-18,4108,313.7,Phone
Q2-02878,2023-06-14,4696,195.55,Online
Q2-02879,2023-06-26,4354,181.79,Online
Q2-02880,2023-05-01,2626,353.0,Online
Q2-02881,2023-06-13,767,466.93,In-Store
Q2-02882,2023-06-02,2390,54.59,In-Store
Q2-02883,2023-05-01,1289,145.41,Online
Q2-02884,2023-05-22,1088,259.16,Online
Q2-02885,2023-04-01,3402,210.44,In-Store
Q2-02886,2023-05-21,3611,459.75,Phone
Q2-02887,2023-05-05,746,335.9,Phone
Q2-02888,2023-06-17,3549,81.23,In-Store
Q2-02889,2023-06-23,4658,401.21,Phone
Q2-02890,2023-04-23,1287,13.21,In-Store
Q2-02891,2023-06-06,2941,132.32,Phone
Q2-02892,2023-06-21,4351,468.98,Online
Q2-02893,2023-06-20,237,308.14,In-Store
Q2-02894,2023-05-10,2663,304.97,In-Store
Q2-02895,2023-06-14,2622,142.67,Online
Q2-02896,2023-05-25,3848,318.18,Phone
Q2-02897,2023-05-12,1888,394.32,Online
Q2-02898,2023-04-29,1609,164.99,Online
Q2-02899,2023-04-25,2315,183.75,Phone
Q2-02900,2023-06-03,3140,34.97,Online
Q2-02901,2023-05-13,801,137.18,In-Store
Q2-02902,2023-04-20,317,467.83,Online
Q2-02903,2023-06-17,683,171.34,Online
Q2-02904,2023-05-01,1553,489.58,In-Store
Q2-02905,2023-06-07,3505,50.14,In-Store
Q2-02906,2023-05-06,1619,316.19,Online
Q2-02907,2023-05-22,559,369.64,Phone
Q2-02908,2023-06-18,1987,414.74,In-Store
Q2-02909,2023-05-28,705,213.94,Phone
Q2-02910,2023-06-19,691,199.99,In-Store
Q2-02911,2023-04-24,2356,51.41,Phone
Q2-02912,2023-05-29,290,97.26,Phone
Q2-02913,2023-06-26,242,122.72,In-Store
Q2-02914,2023-05-04,140,145.18,Phone
Q2-02915,2023-06-10,3457,370.69,Phone
Q2-02916,2023-04-12,3211,127.91,In-Store
Q2-02917,2023-04-30,1965,308.87,Online
Q2-02918,2023-05-01,1969,363.5,Online
Q2-02919,2023-05-14,3855,183.06,Online
Q2-02920,2023-05-15,4946,11.87,Phone
Q2-02921,2023-06-06,3280,178.12,In-Store
Q2-02922,2023-05-18,485,486.99,Phone
Q2-02923,2023-05-23,3364,373.2,Phone
Q2-02924,2023-05-10,1947,270.9,Phone
Q2-02925,2023-05-24,1447,138.31,Phone
Q2-02926,2023-05-08,871,394.32,Online
Q2-02927,2023-05-20,3503,452.78,Phone
Q2-02928,2023-06-25,1935,272.4,Online
Q2-02929,2023-06-03,1973,372.4,In-Store
Q2-02930,2023-06-29,3224,412.8,Online
Q2-02931,2023-06-18,3878,268.13,In-Store
Q2-02932,2023-05-09,287,309.53,Online
Q2-02933,2023-04-20,2547,447.7,Phone
Q2-02934,2023-05-17,2392,150.12,In-Store
Q2-02935,2023-06-17,2675,192.22,In-Store
Q2-02936,2023-05-25,909,350.61,Online
Q2-02937,2023-06-24,4146,120.4,In-Store
Q2-02938,2023-04-05,1790,403.04,Phone
Q2-02939,2023-05-12,2352,349.92,In-Store
Q2-02940,2023-04-20,3194,403.56,Phone
Q2-02941,2023-05-31,4584,408.93,Phone
Q2-02942,2023-06-28,1947,115.74,In-Store
Q2-02943,2023-06-01,1501,205.78,In-Store
Q2-02944,2023-06-26,4274,253.1,In-Store
Q2-02945,2023-04-25,1199,264.42,Phone
Q2-02946,2023-04-22,4853,116.25,Phone
Q2-02947,2023-05-12,2659,130.42,In-Store
Q2-02948,2023-04-20,887,327.46,Online
Q2-02949,2023-06-12,4227,344.12,Phone
Q2-02950,2023-06-29,151,289.46,In-Store
Q2-02951,2023-04-24,526,438.73,Phone
Q2-02952,2023-04-21,1521,495.44,In-Store
Q2-02953,2023-06-22,3499,173.34,Phone
Q2-02954,2023-04-25,1673,303.07,Phone
Q2-02955,2023-06-05,1898,60.06,Phone
Q2-02956,2023-05-19,4951,176.85,Phone
Q2-02957,2023-05-08,3153,71.51,Phone
Q2-02958,2023-04-08,3426,353.05,Online
Q2-02959,2023-06-14,2204,133.57,Online
Q2-02960,2023-06-19,4278,145.16,In-Store
Q2-02961,2023-05-13,2308,11.56,In-Store
Q2-02962,2023-06-21,382,198.02,Phone
Q2-02963,2023-04-19,1200,52.34,In-Store
Q2-02964,2023-04-02,1335,133.69,In-Store
Q2-02965,2023-05-06,4385,29.17,In-Store
Q2-02966,2023-05-14,2292,489.35,In-Store
Q2-02967,2023-06-03,1029,166.33,Phone
Q2-02968,2023-04-09,875,133.45,In-Store
Q2-02969,2023-04-02,4984,13.32,Phone
Q2-02970,2023-04-10,3375,38.49,Online
Q2-02971,2023-04-08,2901,413.0,In-Store
Q2-02972,2023-05-10,1557,345.76,Online
Q2-02973,2023-06-15,3440,126.97,Online
Q2-02974,2023-05-03,444,360.97,In-Store
Q2-02975,2023-04-13,625,224.24,Phone
Q2-02976,2023-04-09,4829,231.92,Phone
Q2-02977,2023-04-30,4082,314.73,Online
Q2-02978,2023-05-06,4538,7.66,In-Store
Q2-02979,2023-04-26,173,200.6,Phone
Q2-02980,2023-06-19,4062,112.02,Online
Q2-02981,2023-06-29,3872,430.08,In-Store
Q2-02982,2023-04-24,1621,88.18,Online
Q2-02983,2023-04-13,1840,63.95,Phone
Q2-02984,2023-05-23,4931,367.52,Phone
Q2-02985,2023-05-15,3214,305.61,Phone
Q2-02986,2023-06-17,1030,63.22,Phone
Q2-02987,2023-04-17,2136,321.78,Phone
Q2-02988,2023-06-20,2593,346.21,In-Store
Q2-02989,2023-05-03,2739,76.24,In-Store
Q2-02990,2023-04-24,2193,292.57,Online
Q2-02991,2023-05-04,2270,335.15,Phone
Q2-02992,2023-05-24,1024,72.75,Online
Q2-02993,2023-05-09,2467,477.32,Online
Q2-02994,2023-05-19,1460,317.75,Phone
Q2-02995,2023-04-05,2932,305.44,Phone
Q2-02996,2023-05-28,4928,132.53,Online
Q2-02997,2023-04-30,479,403.52,Phone
Q2-02998,2023-05-25,1911,438.89,In-Store
Q2-02999,2023-04-27,3228,33.78,Online
Q2-03000,2023-06-30,4887,24.78,In-Store
Q2-03001,2023-06-30,1900,297.26,Phone
Q2-03002,2023-06-22,748,49.93,Online
Q2-03003,2023-06-05,746,218.44,Phone
Q2-03004,2023-06-30,1373,271.4,Online
Q2-03005,2023-04-28,2466,104.62,Online
Q2-03006,2023-06-17,1802,90.68,Phone
Q2-03007,2023-06-25,828,374.22,Phone
Q2-03008,2023-06-03,2105,257.89,In-Store
Q2-03009,2023-05-03,4311,329.16,Phone
Q2-03010,2023-05-08,1874,223.7,Phone
Q2-03011,2023-04-06,226,115.5,Phone
Q2-03012,2023-06-23,2456,45.22,Phone
Q2-03013,2023-05-08,283,163.33,Online
Q2-03014,2023-05-23,86,373.85,In-Store
Q2-03015,2023-06-08,1280,207.35,Phone
Q2-03016,2023-06-05,2701,42.91,In-Store
Q2-03017,2023-05-04,4370,331.99,In-Store
Q2-03018,2023-06-09,1281,83.92,Online
Q2-03019,2023-04-20,2104,153.9,Online
Q2-03020,2023-05-06,2868,344.53,Phone
Q2-03021,2023-05-24,4679,316.18,In-Store
Q2-03022,2023-06-25,2152,140.75,Phone
Q2-03023,2023-06-30,4794,109.3,In-Store
Q2-03024,2023-06-19,2439,177.77,In-Store
Q2-03025,2023-06-13,422,494.7,Online
Q2-03026,2023-04-22,4405,113.58,In-Store
Q2-03027,2023-06-18,1060,449.1,In-Store
Q2-03028,2023-06-23,2758,320.86,Online
Q2-03029,2023-05-07,4396,357.26,In-Store
Q2-03030,2023-04-02,4235,378.57,In-Store
Q2-03031,2023-06-04,3091,351.21,Phone
Q2-03032,2023-04-24,1278,424.05,Online
Q2-03033,2023-05-26,3049,207.87,Online
Q2-03034,2023-04-22,4847,59.84,Phone
Q2-03035,2023-06-20,4643,220.2,In-Store
Q2-03036,2023-05-12,4814,202.17,In-Store
Q2-03037,2023-04-25,4969,417.43,In-Store
Q2-03038,2023-04-16,2852,455.48,Online
Q2-03039,2023-04-13,2776,163.13,Online
Q2-03040,2023-05-15,4375,253.2,Online
Q2-03041,2023-05-31,3504,218.5,Online
Q2-03042,2023-06-25,4040,349.0,Online
Q2-03043,2023-06-27,4421,196.36,In-Store
Q2-03044,2023-05-01,4718,98.59,In-Store
Q2-03045,2023-04-26,1077,222.94,Online
Q2-03046,2023-04-09,793,383.32,In-Store
Q2-03047,2023-04-02,4297,406.62,Online
Q2-03048,2023-05-13,2365,167.81,In-Store
Q2-03049,2023-05-04,2851,212.55,Online
Q2-03050,2023-04-12,4824,460.58,Online
Q2-03051,2023-04-19,2961,245.3,Phone
Q2-03052,2023-06-30,722,295.4,In-Store
Q2-03053,2023-04-16,3346,498.31,Phone
Q2-03054,2023-05-21,2743,492.93,Phone
Q2-03055,2023-04-03,1735,231.57,Online
Q2-03056,2023-05-21,2804,457.56,In-Store
Q2-03057,2023-05-22,3503,495.42,Online
Q2-03058,2023-04-03,3065,394.76,In-Store
Q2-03059,2023-05-17,935,17.15,In-Store
Q2-03060,2023-06-11,3258,233.35,Online
Q2-03061,2023-05-14,2784,57.86,Online
Q2-03062,2023-05-13,2582,484.62,Online
Q2-03063,2023-04-11,3207,54.37,In-Store
Q2-03064,2023-05-04,2842,265.48,Phone
Q2-03065,2023-04-13,3523,309.31,Online
Q2-03066,2023-05-07,3095,395.19,Online
Q2-03067,2023-04-09,996,76.77,Online
Q2-03068,2023-05-15,529,448.27,Online
Q2-03069,2023-05-03,686,281.02,Online
Q2-03070,2023-06-22,974,215.07,Online
Q2-03071,2023-05-01,346,393.37,In-Store
Q2-03072,2023-06-20,303,290.83,In-Store
Q2-03073,2023-05-07,1386,18.89,Online
Q2-03074,2023-06-03,507,452.36,In-Store
Q2-03075,2023-04-08,2446,201.15,Online
Q2-03076,2023-04-17,2715,153.23,In-Store
Q2-03077,2023-06-13,3701,481.76,Phone
Q2-03078,2023-04-25,2173,271.33,Online
Q2-03079,2023-04-23,655,311.55,In-Store
Q2-03080,2023-06-12,4771,443.19,Phone
Q2-03081,2023-06-12,2516,139.62,Phone
Q2-03082,2023-04-07,3475,198.05,Online
Q2-03083,2023-05-22,604,355.91,Phone
Q2-03084,2023-04-03,620,477.08,Online
Q2-03085,2023-04-10,2854,494.52,Phone
Q2-03086,2023-05-03,2276,487.56,In-Store
Q2-03087,2023-06-21,923,296.74,Phone
Q2-03088,2023-04-27,93,239.89,Online
Q2-03089,2023-06-12,847,458.81,Phone
Q2-03090,2023-04-06,745,449.95,Phone
Q2-03091,2023-06-17,1845,39.79,In-Store
Q2-03092,2023-04-09,3124,65.81,In-Store
Q2-03093,2023-06-24,1297,158.48,Online
Q2-03094,2023-04-02,1636,189.01,In-Store
Q2-03095,2023-04-06,1700,427.88,In-Store
Q2-03096,2023-05-13,122,184.59,Phone
Q2-03097,2023-04-03,2927,262.59,In-Store
Q2-03098,2023-04-12,327,268.9,In-Store
Q2-03099,2023-05-19,3729,52.93,Online
Q2-03100,2023-05-18,2590,266.99,Online
Q2-03101,2023-06-15,4237,80.81,In-Store
Q2-03102,2023-04-11,2900,205.08,Online
Q2-03103,2023-06-03,2030,51.88,Online
Q2-03104,2023-04-27,3825,301.93,In-Store
Q2-03105,2023-05-05,1634,169.37,Phone
Q2-03106,2023-04-02,1905,477.03,Online
Q2-03107,2023-06-18,2974,332.7,Online
Q2-03108,2023-04-08,2061,357.45,In-Store
Q2-03109,2023-05-16,3094,434.92,In-Store
Q2-03110,2023-04-12,4777,258.98,In-Store
Q2-03111,2023-05-31,1727,493.25,Online
Q2-03112,2023-06-14,4023,493.29,In-Store
Q2-03113,2023-06-17,1305,292.04,In-Store
Q2-03114,2023-06-03,272,489.8,Online
Q2-03115,2023-05-05,2598,326.36,Online
Q2-03116,2023-04-21,4065,208.22,In-Store
Q2-03117,2023-05-10,914,293.45,In-Store
Q2-03118,2023-06-08,4934,454.16,Online
Q2-03119,2023-04-21,2654,319.87,In-Store
Q2-03120,2023-04-05,1507,221.63,In-Store
Q2-03121,2023-04-05,4571,48.46,In-Store
Q2-03122,2023-06-02,2782,158.01,Phone
Q2-03123,2023-04-15,2187,73.27,In-Store
Q2-03124,2023-06-03,150,329.83,In-Store
Q2-03125,2023-06-18,4511,371.48,Phone
Q2-03126,2023-04-23,1637,184.83,Online
Q2-03127,2023-05-27,3012,498.39,In-Store
Q2-03128,2023-04-21,761,83.69,Phone
Q2-03129,2023-06-20,1831,105.92,Online
Q2-03130,2023-06-25,968,102.51,Phone
Q2-03131,2023-05-02,3212,402.36,In-Store
Q2-03132,2023-05-05,1483,212.32,In-Store
Q2-03133,2023-06-28,3252,270.28,Phone
Q2-03134,2023-06-25,1074,236.35,In-Store
Q2-03135,2023-06-24,1249,143.77,Online
Q2-03136,2023-04-19,741,357.58,In-Store
Q2-03137,2023-05-17,2245,336.89,Online
Q2-03138,2023-06-12,2673,388.71,Phone
Q2-03139,2023-05-05,3572,42.86,Phone
Q2-03140,2023-06-20,4492,190.84,Phone
