transaction_id,sale_date,customer_id,amount,channel
Q1-02536,2023-02-07,4579,217.5,Online
Q1-02537,2023-01-28,352,400.21,In-Store
Q1-02538,2023-03-20,4037,178.87,Phone
Q1-02539,2023-01-13,380,126.61,In-Store
Q1-02540,2023-01-19,3932,108.84,Phone
Q1-02541,2023-02-23,2370,122.75,Online
Q1-02542,2023-01-11,4202,48.29,Online
Q1-02543,2023-01-23,3288,99.07,Online
Q1-02544,2023-02-02,3355,36.31,In-Store
Q1-02545,2023-03-02,3532,97.34,Online
Q1-02546,2023-03-27,4768,245.19,In-Store
Q1-02547,2023-01-30,1553,306.05,Phone
Q1-02548,2023-02-10,2758,106.97,Online
Q1-02549,2023-01-11,3580,395.0,Online
Q1-02550,2023-02-23,1632,156.39,Online
Q1-02551,2023-02-02,1847,75.34,Phone
Q1-02552,2023-03-06,2579,489.96,Phone
Q1-02553,2023-03-30,2210,359.51,Online
Q1-02554,2023-01-29,4144,138.81,Online
Q1-02555,2023-02-25,1252,494.53,In-Store
Q1-02556,2023-02-21,64,49.61,Online
Q1-02557,2023-02-06,2935,493.53,In-Store
Q1-02558,2023-03-17,1655,178.58,In-Store
Q1-02559,2023-03-17,2369,151.7,Online
Q1-02560,2023-01-15,1780,396.49,In-Store
Q1-02561,2023-01-28,1483,367.12,Online
Q1-02562,2023-03-18,2664,102.91,Online
Q1-02563,2023-02-11,499,103.8,In-Store
Q1-02564,2023-02-20,2857,324.61,In-Store
Q1-02565,2023-02-24,786,66.92,Online
Q1-02566,2023-01-26,3676,454.8,Online
Q1-02567,2023-02-14,3073,57.0,Online
Q1-02568,2023-01-15,1158,5.73,Online
Q1-02569,2023-01-12,4357,125.51,Phone
Q1-02570,2023-03-28,3670,472.8,Phone
Q1-02571,2023-02-21,4728,31.58,In-Store
Q1-02572,2023-02-03,1763,310.01,Phone
Q1-02573,2023-02-19,2380,32.88,Online
Q1-02574,2023-01-25,2454,279.63,Phone
Q1-02575,2023-02-06,1856,343.0,Phone
Q1-02576,2023-01-15,4008,461.16,Online
Q1-02577,2023-01-06,1269,7.18,Phone
Q1-02578,2023-01-07,2518,325.09,Online
Q1-02579,2023-03-11,865,450.71,In-Store
Q1-02580,2023-02-09,3045,359.39,Online
Q1-02581,2023-01-09,2780,60.47,Phone
Q1-02582,2023-03-23,830,212.49,Phone
Q1-02583,2023-02-14,2427,287.71,Phone
Q1-02584,2023-03-08,1864,88.32,Phone
Q1-02585,2023-01-23,2353,286.98,In-Store
Q1-02586,2023-03-14,4386,153.42,In-Store
Q1-02587,2023-03-21,3853,227.44,In-Store
Q1-02588,2023-01-24,2777,387.12,Phone
Q1-02589,2023-01-02,296,66.15,Phone
Q1-02590,2023-02-19,3650,493.79,Phone
Q1-02591,2023-03-11,1580,354.96,In-Store
Q1-02592,2023-02-24,854,194.27,Phone
Q1-02593,2023-03-17,2904,178.82,In-Store
Q1-02594,2023-03-10,2230,173.54,Online
Q1-02595,2023-02-09,1134,326.49,Phone
Q1-02596,2023-02-22,4182,37.34,Phone
Q1-02597,2023-03-04,1601,361.21,Online
Q1-02598,2023-03-31,3487,389.54,Online
Q1-02599,2023-01-31,2576,295.46,Phone
Q1-02600,2023-01-30,4835,154.21,Online
Q1-02601,2023-02-24,1774,432.61,Phone
Q1-02602,2023-01-13,3633,451.98,In-Store
Q1-02603,2023-02-14,4476,112.82,In-Store
Q1-02604,2023-01-04,3907,359.22,In-Store
Q1-02605,2023-03-29,2294,118.58,In-Store
Q1-02606,2023-01-12,1725,155.73,Phone
Q1-02607,2023-01-09,2738,141.1,Online
Q1-02608,2023-03-25,1056,155.45,Phone
Q1-02609,2023-03-12,4310,323.87,Online
Q1-02610,2023-01-31,428,360.15,Online
Q1-02611,2023-03-26,2629,164.18,In-Store
Q1-02612,2023-03-17,193,28.28,Phone
Q1-02613,2023-02-02,19,328.28,In-Store
Q1-02614,2023-01-26,3445,487.82,In-Store
Q1-02615,2023-02-01,3923,108.17,Online
Q1-02616,2023-02-13,1690,159.66,Online
Q1-02617,2023-02-11,2260,474.22,Phone
Q1-02618,2023-02-15,2259,469.83,In-Store
Q1-02619,2023-03-07,4200,443.36,Phone
Q1-02620,2023-02-04,3570,478.44,Online
Q1-02621,2023-01-27,4811,441.76,Online
Q1-02622,2023-01-20,512,119.13,Phone
Q1-02623,2023-01-19,3797,81.96,Online
Q1-02624,2023-03-11,4035,62.93,Online
Q1-02625,2023-01-18,3461,474.72,In-Store
Q1-02626,2023-01-25,1968,206.57,Phone
Q1-02627,2023-03-10,4671,433.03,In-Store
Q1-02628,2023-02-10,1375,451.36,Phone
Q1-02629,2023-03-07,4282,417.83,Online
Q1-02630,2023-01-25,3647,293.32,Phone
Q1-02631,2023-01-29,983,97.27,Online
Q1-02632,2023-03-30,4958,349.47,Phone
Q1-02633,2023-02-12,2397,118.64,Online
Q1-02634,2023-01-06,484,447.88,Online
Q1-02635,2023-02-03,898,367.7,Online
Q1-02636,2023-01-03,2033,332.39,Online
Q1-02637,2023-03-31,3612,33.15,Phone
Q1-02638,2023-01-08,4718,106.48,Phone
Q1-02639,2023-02-14,4185,9.1,Phone
Q1-02640,2023-03-21,2054,426.6,Online
Q1-02641,2023-03-14,2422,392.21,Online
Q1-02642,2023-03-27,2175,283.34,Online
Q1-02643,2023-01-08,3080,374.95,Phone
Q1-02644,2023-03-29,2457,398.84,Phone
Q1-02645,2023-01-22,4900,397.87,In-Store
Q1-02646,2023-03-07,909,115.64,Phone
Q1-02647,2023-03-01,2434,129.62,Phone
Q1-02648,2023-02-07,3902,116.39,Phone
Q1-02649,2023-02-14,486,321.89,Online
Q1-02650,2023-01-15,3626,440.82,Online
Q1-02651,2023-01-06,3290,115.91,Phone
Q1-02652,2023-02-28,4999,392.53,In-Store
Q1-02653,2023-02-09,3564,141.09,In-Store
Q1-02654,2023-02-17,2728,316.69,Online
Q1-02655,2023-01-17,2751,344.33,Phone
Q1-02656,2023-02-25,801,171.06,Phone
Q1-02657,2023-02-26,2436,190.11,Phone
Q1-02658,2023-01-19,1708,379.6,Online
Q1-02659,2023-02-06,47,497.4,In-Store
Q1-02660,2023-02-14,2584,170.87,Phone
Q1-02661,2023-01-10,1571,206.44,Online
Q1-02662,2023-02-27,4810,416.23,Phone
Q1-02663,2023-01-02,3820,20.68,In-Store
Q1-02664,2023-01-21,2354,340.98,Online
Q1-02665,2023-01-19,4909,463.65,In-Store
Q1-02666,2023-03-20,3480,184.98,Online
Q1-02667,2023-02-19,2853,259.34,Online
Q1-02668,2023-02-26,2683,321.38,In-Store
Q1-02669,2023-01-04,3026,288.77,In-Store
Q1-02670,2023-03-09,2194,243.97,In-Store
Q1-02671,2023-03-29,4668,189.28,In-Store
Q1-02672,2023-01-11,3199,332.27,In-Store
Q1-02673,2023-01-24,2057,210.39,In-Store
Q1-02674,2023-03-09,2191,263.98,Phone
Q1-02675,2023-03-26,3918,393.07,Online
Q1-02676,2023-02-28,1351,71.1,Online
Q1-02677,2023-01-21,2484,285.79,Online
Q1-02678,2023-02-25,55,99.55,Online
Q1-02679,2023-01-22,4053,103.67,In-Store
Q1-02680,2023-01-17,3169,53.71,In-Store
Q1-02681,2023-01-23,4867,241.8,Phone
Q1-02682,2023-02-25,1960,396.21,Phone
Q1-02683,2023-03-29,4049,204.43,Online
Q1-02684,2023-01-16,2197,320.49,Phone
Q1-02685,2023-02-13,3118,106.8,Phone
Q1-02686,2023-03-20,3560,199.18,In-Store
Q1-02687,2023-01-22,15,246.44,In-Store
Q1-02688,2023-03-26,892,23.35,Online
Q1-02689,2023-02-04,2501,193.27,Phone
Q1-02690,2023-03-30,4593,232.88,Online
Q1-02691,2023-01-03,3695,475.4,Phone
Q1-02692,2023-01-13,914,10.39,Phone
Q1-02693,2023-01-14,778,111.9,Online
Q1-02694,2023-02-01,2470,224.52,Phone
Q1-02695,2023-03-30,4532,291.51,In-Store
Q1-02696,2023-01-14,610,168.2,Phone
Q1-02697,2023-01-31,1212,333.1,Online
Q1-02698,2023-03-14,1117,250.1,In-Store
Q1-02699,2023-01-31,1776,483.02,Phone
Q1-02700,2023-01-18,821,47.39,In-Store
Q1-02701,2023-01-18,2654,104.58,Phone
Q1-02702,2023-03-19,1072,31.75,In-Store
Q1-02703,2023-02-04,4904,234.66,Online
Q1-02704,2023-03-27,2966,89.25,Online
Q1-02705,2023-03-29,3986,243.07,Phone
Q1-02706,2023-01-28,235,193.31,Phone
Q1-02707,2023-03-31,1604,272.98,Phone
Q1-02708,2023-03-08,1770,340.26,In-Store
Q1-02709,2023-01-25,4628,272.62,In-Store
Q1-02710,2023-02-14,4994,453.92,Phone
Q1-02711,2023-02-12,2023,431.9,Phone
Q1-02712,2023-01-06,4950,324.65,Online
Q1-02713,2023-01-02,4178,96.34,Phone
Q1-02714,2023-02-02,1517,446.49,Online
Q1-02715,2023-03-18,3532,263.79,Online
Q1-02716,2023-03-29,4650,56.99,In-Store
Q1-02717,2023-02-12,1135,410.38,Phone
Q1-02718,2023-01-19,1350,457.09,Online
Q1-02719,2023-02-24,2410,460.39,Online
Q1-02720,2023-03-25,2663,71.43,In-Store
Q1-02721,2023-01-30,3009,237.67,Phone
Q1-02722,2023-02-14,2043,325.51,Online
Q1-02723,2023-01-09,348,121.43,In-Store
Q1-02724,2023-03-27,2565,294.63,Online
Q1-02725,2023-01-04,580,423.56,Phone
Q1-02726,2023-03-06,3425,446.13,In-Store
Q1-02727,2023-01-11,4883,295.54,Phone
Q1-02728,2023-02-13,2851,452.6,Online
Q1-02729,2023-03-27,2975,326.18,In-Store
Q1-02730,2023-01-02,3124,494.66,In-Store
Q1-02731,2023-02-17,362,128.59,In-Store
Q1-02732,2023-01-17,1068,238.56,In-Store
Q1-02733,2023-03-02,465,353.86,Online
Q1-02734,2023-02-19,4366,416.95,In-Store
Q1-02735,2023-01-16,4248,258.13,In-Store
Q1-02736,2023-01-26,2664,467.09,Phone
Q1-02737,2023-02-20,2861,381.13,In-Store
Q1-02738,2023-03-29,3681,76.46,Online
Q1-02739,2023-01-02,2803,76.15,Phone
Q1-02740,2023-03-04,461,308.53,Phone
Q1-02741,2023-03-27,1172,144.04,Phone
Q1-02742,2023-02-25,1771,388.96,Phone
Q1-02743,2023-03-08,2234,395.1,Phone
Q1-02744,2023-01-09,1578,216.12,In-Store
Q1-02745,2023-02-03,1543,296.55,In-Store
Q1-02746,2023-01-03,3202,89.89,Online
Q1-02747,2023-02-04,1104,88.53,Online
Q1-02748,2023-03-10,3172,320.57,Phone
Q1-02749,2023-03-22,3602,161.64,In-Store
Q1-02750,2023-03-03,3120,486.52,Phone
Q1-02751,2023-01-21,236,438.78,Online
Q1-02752,2023-01-19,4255,53.1,Phone
Q1-02753,2023-02-20,4466,107.84,Online
Q1-02754,2023-03-25,3815,326.69,In-Store
Q1-02755,2023-03-13,1387,318.97,In-Store
Q1-02756,2023-02-21,2227,364.0,Online
Q1-02757,2023-02-21,1961,55.05,Online
Q1-02758,2023-01-31,3562,119.64,Phone
Q1-02759,2023-01-25,977,95.3,Online
Q1-02760,2023-01-16,4802,98.17,Online
Q1-02761,2023-03-28,4127,289.46,In-Store
Q1-02762,2023-03-12,538,432.4,Phone
Q1-02763,2023-02-13,4955,490.84,Online
Q1-02764,2023-02-05,3620,454.4,Phone
Q1-02765,2023-03-11,2778,173.59,Phone
Q1-02766,2023-02-25,439,32.39,Online
Q1-02767,2023-03-24,326,381.98,Online
Q1-02768,2023-01-01,2128,205.72,Phone
Q1-02769,2023-02-02,217,121.24,In-Store
Q1-02770,2023-02-10,401,45.15,In-Store
Q1-02771,2023-02-13,2542,432.22,Online
Q1-02772,2023-01-03,4966,60.77,Phone
Q1-02773,2023-03-17,3467,218.69,Phone
Q1-02774,2023-02-08,2910,138.66,Phone
Q1-02775,2023-01-26,2329,109.48,In-Store
Q1-02776,2023-03-14,2256,278.15,Online
Q1-02777,2023-01-31,1519,351.98,Phone
Q1-02778,2023-02-01,2724,293.91,In-Store
Q1-02779,2023-02-15,2684,421.65,Online
Q1-02780,2023-02-21,4089,356.53,Online
Q1-02781,2023-01-29,4636,493.1,Phone
Q1-02782,2023-03-01,2893,461.24,Online
Q1-02783,2023-01-17,1132,468.66,Online
Q1-02784,2023-03-24,835,279.05,Online
Q1-02785,2023-01-23,1935,454.89,In-Store
Q1-02786,2023-01-24,2154,61.85,In-Store
Q1-02787,2023-01-02,3502,453.71,Online
Q1-02788,2023-01-17,3606,225.63,In-Store
Q1-02789,2023-02-13,1116,492.31,In-Store
Q1-02790,2023-01-19,2421,424.29,Phone
Q1-02791,2023-01-16,2713,38.31,Phone
Q1-02792,2023-01-28,4701,321.08,Phone
Q1-02793,2023-03-23,4748,343.95,Online
Q1-02794,2023-02-09,2292,104.14,Online
Q1-02795,2023-02-09,1415,364.98,In-Store
Q1-02796,2023-03-24,650,409.67,Online
Q1-02797,2023-02-01,3420,289.22,Online
Q1-02798,2023-03-01,1797,105.6,In-Store
Q1-02799,2023-01-23,3433,458.74,Phone
Q1-02800,2023-01-13,4811,144.32,Online
Q1-02801,2023-03-01,2177,461.1,In-Store
Q1-02802,2023-03-31,694,346.88,Phone
Q1-02803,2023-01-14,3337,394.4,Online
Q1-02804,2023-03-04,881,271.21,Online
Q1-02805,2023-01-27,1697,430.49,In-Store
Q1-02806,2023-02-03,3217,353.71,Phone
Q1-02807,2023-02-23,4118,404.51,In-Store
Q1-02808,2023-01-14,582,247.62,Phone
Q1-02809,2023-03-18,3248,55.89,Online
Q1-02810,2023-02-10,2740,402.27,Online
Q1-02811,2023-03-27,1831,281.46,Phone
Q1-02812,2023-02-08,4537,117.52,Online
Q1-02813,2023-01-16,1172,300.65,Phone
Q1-02814,2023-01-15,2506,186.75,In-Store
Q1-02815,2023-01-19,2664,346.82,Online
Q1-02816,2023-02-18,2489,334.51,Online
Q1-02817,2023-02-14,3972,421.34,Online
Q1-02818,2023-02-14,3055,12.57,Online
Q1-02819,2023-03-04,4958,241.8,In-Store
Q1-02820,2023-03-17,4220,216.1,Phone
Q1-02821,2023-03-24,1246,369.38,Online
Q1-02822,2023-02-23,3512,122.62,In-Store
Q1-02823,2023-03-28,1933,452.79,Online
Q1-02824,2023-03-08,4940,360.44,Phone
Q1-02825,2023-02-19,2366,13.93,In-Store
Q1-02826,2023-03-19,2692,130.21,Phone
Q1-02827,2023-02-09,378,485.59,Online
Q1-02828,2023-03-20,25,222.47,Online
Q1-02829,2023-03-25,73,190.85,In-Store
Q1-02830,2023-02-04,873,373.16,Phone
Q1-02831,2023-02-19,1614,461.93,In-Store
Q1-02832,2023-01-13,2966,279.76,Online
Q1-02833,2023-01-19,3815,173.78,Phone
Q1-02834,2023-02-27,2456,210.0,Phone
Q1-02835,2023-03-27,4338,49.66,Online
Q1-02836,2023-01-10,4406,8.74,Online
Q1-02837,2023-03-22,3084,363.44,Phone
Q1-02838,2023-03-25,2875,74.98,In-Store
Q1-02839,2023-01-09,1216,9.94,In-Store
Q1-02840,2023-03-02,3119,251.99,In-Store
Q1-02841,2023-03-04,423,174.51,In-Store
Q1-02842,2023-01-11,2692,205.3,Online
Q1-02843,2023-01-04,4024,258.22,Phone
Q1-02844,2023-02-04,4988,273.94,Phone
Q1-02845,2023-01-26,1366,95.86,In-Store
Q1-02846,2023-02-24,4267,312.84,Phone
Q1-02847,2023-03-15,2827,188.61,In-Store
Q1-02848,2023-03-04,4050,388.08,Phone
Q1-02849,2023-01-08,42,479.01,Online
Q1-02850,2023-02-06,4956,146.62,Online
Q1-02851,2023-01-23,1768,239.96,Phone
Q1-02852,2023-03-21,2008,78.8,Phone
Q1-02853,2023-01-16,4157,451.12,In-Store
Q1-02854,2023-02-04,4571,76.98,Phone
Q1-02855,2023-01-08,2131,256.6,Phone
Q1-02856,2023-03-27,2256,159.23,In-Store
Q1-02857,2023-02-09,2564,65.41,Phone
Q1-02858,2023-02-08,4126,361.71,Online
Q1-02859,2023-02-05,2014,212.96,Phone
Q1-02860,2023-02-10,1018,367.9,Phone
Q1-02861,2023-02-11,1940,86.0,In-Store
Q1-02862,2023-01-16,3760,71.5,Phone
Q1-02863,2023-02-06,4039,229.0,In-Store
Q1-02864,2023-02-27,1165,105.23,Online
Q1-02865,2023-03-09,4134,40.63,Phone
Q1-02866,2023-03-22,1762,455.2,Online
Q1-02867,2023-01-12,2457,103.93,Online
Q1-02868,2023-03-04,879,57.77,Online
Q1-02869,2023-02-18,4899,287.54,Online
Q1-02870,2023-01-12,242,177.96,In-Store
Q1-02871,2023-02-25,4437,283.16,Online
Q1-02872,2023-02-14,901,47.71,Online
Q1-02873,2023-01-18,3900,101.89,In-Store
Q1-02874,2023-03-26,917,139.33,In-Store
Q1-02875,2023-03-25,2462,432.53,Online
Q1-02876,2023-03-22,1696,56.7,Online
Q1-02877,2023-01-18,2364,476.95,In-Store
Q1-02878,2023-01-28,1879,438.94,Phone
Q1-02879,2023-02-23,4306,327.11,Phone
Q1-02880,2023-01-03,4460,126.67,Online
Q1-02881,2023-01-18,1277,496.57,In-Store
Q1-02882,2023-02-07,3070,26.74,Phone
Q1-02883,2023-03-10,3106,294.5,Online
Q1-02884,2023-03-29,1444,465.9,In-Store
Q1-02885,2023-03-15,4587,131.56,Phone
Q1-02886,2023-02-25,4358,225.42,In-Store
Q1-02887,2023-01-17,3848,302.21,Online
Q1-02888,2023-03-09,323,301.41,In-Store
Q1-02889,2023-01-13,3263,208.28,In-Store
Q1-02890,2023-03-21,4129,134.35,Online
Q1-02891,2023-01-23,3481,238.36,In-Store
Q1-02892,2023-03-19,2655,435.91,Online
Q1-02893,2023-03-16,175,109.3,Online
Q1-02894,2023-03-25,3339,244.38,Online
Q1-02895,2023-01-26,598,405.16,Phone
Q1-02896,2023-02-26,2576,217.65,Online
Q1-02897,2023-03-08,2838,196.07,Online
Q1-02898,2023-02-22,4256,210.41,Phone
Q1-02899,2023-03-07,3803,245.68,In-Store
Q1-02900,2023-02-13,3775,485.68,Online
Q1-02901,2023-03-30,700,396.6,Online
Q1-02902,2023-03-18,3326,208.33,Phone
Q1-02903,2023-03-25,3961,243.69,Phone
Q1-02904,2023-03-14,2206,12.3,Phone
Q1-02905,2023-01-27,945,203.97,Phone
Q1-02906,2023-03-28,377,209.87,Phone
Q1-02907,2023-01-21,146,209.98,Online
Q1-02908,2023-03-07,2296,491.0,Phone
Q1-02909,2023-01-02,2992,418.82,In-Store
Q1-02910,2023-02-05,2954,368.8,Phone
Q1-02911,2023-02-10,4393,70.07,Online
Q1-02912,2023-02-21,3972,244.35,In-Store
Q1-02913,2023-01-03,2156,26.74,In-Store
Q1-02914,2023-01-23,1815,401.91,Online
Q1-02915,2023-02-04,1533,18.2,Phone
Q1-02916,2023-01-05,4935,313.45,Phone
Q1-02917,2023-03-07,1039,168.0,Online
Q1-02918,2023-02-11,2584,94.42,In-Store
Q1-02919,2023-01-24,3367,367.94,Phone
Q1-02920,2023-02-02,610,381.66,In-Store
Q1-02921,2023-01-12,3305,140.29,Phone
Q1-02922,2023-03-09,1782,142.91,Phone
Q1-02923,2023-02-01,3171,426.57,In-Store
Q1-02924,2023-03-17,2640,257.64,Phone
Q1-02925,2023-01-01,2878,325.24,In-Store
Q1-02926,2023-02-28,4869,343.38,In-Store
Q1-02927,2023-02-25,222,235.65,In-Store
Q1-02928,2023-02-08,1177,418.24,In-Store
Q1-02929,2023-02-05,3000,185.11,In-Store
Q1-02930,2023-02-26,1778,164.23,Phone
Q1-02931,2023-01-03,2984,398.89,Phone
Q1-02932,2023-03-17,108,201.63,In-Store
Q1-02933,2023-03-30,2741,348.92,In-Store
Q1-02934,2023-01-18,4449,334.15,Phone
Q1-02935,2023-01-25,4303,87.49,Phone
Q1-02936,2023-01-20,3097,142.69,In-Store
Q1-02937,2023-03-22,4177,231.16,In-Store
Q1-02938,2023-02-10,1999,29.99,Phone
Q1-02939,2023-01-29,2891,375.39,Online
Q1-02940,2023-03-20,3596,246.05,Phone
Q1-02941,2023-01-28,2885,272.04,Online
Q1-02942,2023-01-31,1349,307.8,Online
Q1-02943,2023-03-25,2527,357.5,Phone
Q1-02944,2023-01-23,2747,392.15,In-Store
Q1-02945,2023-03-31,4965,386.25,Online
Q1-02946,2023-01-19,3914,54.28,In-Store
Q1-02947,2023-01-10,161,139.47,In-Store
Q1-02948,2023-02-04,2777,124.8,Phone
Q1-02949,2023-02-27,461,399.35,In-Store
Q1-02950,2023-02-26,211,407.49,Online
Q1-02951,2023-03-21,4467,148.52,Online
Q1-02952,2023-03-08,3229,342.1,Online
Q1-02953,2023-03-20,4325,459.58,Phone
Q1-02954,2023-01-14,4425,190.95,In-Store
Q1-02955,2023-01-08,3123,336.03,Phone
Q1-02956,2023-03-28,1512,62.12,Phone
Q1-02957,2023-01-20,1131,363.76,Phone
Q1-02958,2023-01-03,3519,220.61,Online
Q1-02959,2023-01-29,1846,465.89,Phone
Q1-02960,2023-03-08,1403,254.2,Phone
Q1-02961,2023-03-19,2236,154.61,Phone
Q1-02962,2023-02-02,3826,106.4,Online
Q1-02963,2023-02-05,2814,395.02,Online
Q1-02964,2023-03-27,3470,475.97,Phone
Q1-02965,2023-03-08,2245,204.53,Online
Q1-02966,2023-03-04,4723,189.49,Online
Q1-02967,2023-02-23,3645,204.24,Online
Q1-02968,2023-02-25,4168,33.47,In-Store
Q1-02969,2023-01-29,194,264.32,In-Store
Q1-02970,2023-02-24,2222,185.28,In-Store
Q1-02971,2023-02-15,1172,182.78,Online
Q1-02972,2023-01-31,1544,494.9,Online
Q1-02973,2023-01-20,1067,68.13,Phone
Q1-02974,2023-03-06,4058,291.13,In-Store
Q1-02975,2023-02-18,4860,247.22,Phone
Q1-02976,2023-03-14,3831,204.16,Phone
Q1-02977,2023-01-27,4753,128.3,Online
Q1-02978,2023-02-10,3859,429.96,Phone
Q1-02979,2023-01-20,2623,486.71,Phone
Q1-02980,2023-02-13,699,391.59,In-Store
Q1-02981,2023-02-11,3686,17.56,In-Store
Q1-02982,2023-01-14,1582,325.65,Online
Q1-02983,2023-03-26,2784,329.8,Phone
Q1-02984,2023-01-07,1606,99.5,In-Store
Q1-02985,2023-02-01,2359,19.6,Online
Q1-02986,2023-01-06,2434,15.96,Phone
Q1-02987,2023-03-20,3810,401.57,Online
Q1-02988,2023-02-13,237,372.5,Phone
Q1-02989,2023-03-10,3611,432.0,Online
Q1-02990,2023-02-20,2987,27.41,In-Store
Q1-02991,2023-02-25,1901,283.96,Phone
Q1-02992,2023-02-12,4166,487.57,Phone
Q1-02993,2023-03-31,2764,101.87,In-Store
Q1-02994,2023-02-03,2866,96.5,Online
Q1-02995,2023-02-09,3668,423.78,Phone
Q1-02996,2023-03-28,1900,490.44,In-Store
Q1-02997,2023-01-06,4855,45.88,In-Store
Q1-02998,2023-03-24,3748,95.79,In-Store
Q1-02999,2023-01-26,1021,186.48,In-Store
Q1-03000,2023-02-25,2379,210.23,In-Store
Q1-03001,2023-01-01,3734,453.55,In-Store
Q1-03002,2023-01-22,330,377.7,Phone
Q1-03003,2023-03-04,580,430.31,Online
Q1-03004,2023-02-23,4809,157.39,Online
Q1-03005,2023-01-01,1067,22.82,Phone
Q1-03006,2023-01-02,866,88.3,Phone
Q1-03007,2023-01-31,365,473.42,In-Store
Q1-03008,2023-03-22,939,211.11,Phone
Q1-03009,2023-03-22,1453,49.93,In-Store
Q1-03010,2023-03-21,1440,198.81,In-Store
Q1-03011,2023-01-03,3135,455.22,Online
Q1-03012,2023-01-08,3887,164.91,In-Store
Q1-03013,2023-01-11,3347,187.53,Phone
Q1-03014,2023-03-11,875,301.09,Online
Q1-03015,2023-02-07,759,328.93,Online
Q1-03016,2023-01-16,3329,452.7,Online
Q1-03017,2023-01-03,2738,304.96,Online
Q1-03018,2023-02-24,580,235.7,Online
Q1-03019,2023-02-03,4003,208.06,Online
Q1-03020,2023-01-30,2130,320.41,Phone
Q1-03021,2023-03-03,4119,145.17,Phone
Q1-03022,2023-02-04,3837,234.93,Phone
Q1-03023,2023-03-02,1644,244.4,Phone
Q1-03024,2023-01-22,2824,130.37,In-Store
Q1-03025,2023-01-10,732,82.66,In-Store
Q1-03026,2023-02-12,3346,455.63,In-Store
Q1-03027,2023-02-02,1967,34.29,Online
Q1-03028,2023-02-19,72,363.09,In-Store
Q1-03029,2023-02-07,4754,393.75,Online
Q1-03030,2023-03-08,47,405.49,Phone
Q1-03031,2023-01-22,3533,361.61,Phone
Q1-03032,2023-01-29,679,398.25,Online
Q1-03033,2023-03-15,1902,338.86,Phone
Q1-03034,2023-02-28,144,37.52,In-Store
Q1-03035,2023-02-05,4060,225.62,Online
Q1-03036,2023-02-19,1292,495.94,Online
Q1-03037,2023-03-12,3117,270.75,Online
Q1-03038,2023-03-08,1716,91.19,In-Store
Q1-03039,2023-01-12,3598,395.72,Online
Q1-03040,2023-03-16,2558,393.05,In-Store
Q1-03041,2023-03-26,2835,375.05,Online
Q1-03042,2023-01-12,1109,304.84,In-Store
Q1-03043,2023-02-04,1196,356.15,In-Store
Q1-03044,2023-03-23,864,470.1,Online
Q1-03045,2023-03-12,250,60.33,In-Store
Q1-03046,2023-02-16,212,391.79,Phone
Q1-03047,2023-02-16,1222,472.43,In-Store
Q1-03048,2023-03-19,4071,467.36,Phone
Q1-03049,2023-01-19,476,280.96,Online
Q1-03050,2023-01-17,3344,205.8,In-Store
Q1-03051,2023-02-27,3146,403.7,Online
Q1-03052,2023-02-23,1372,305.19,In-Store
Q1-03053,2023-02-02,1303,20.08,Phone
Q1-03054,2023-01-09,3847,62.56,Online
Q1-03055,2023-03-07,3012,391.98,In-Store
Q1-03056,2023-03-22,3116,497.53,Online
Q1-03057,2023-02-22,3625,144.38,In-Store
Q1-03058,2023-02-24,3859,290.47,Online
Q1-03059,2023-03-23,4674,318.05,Phone
Q1-03060,2023-01-23,129,375.31,Online
Q1-03061,2023-03-08,3042,192.22,Online
Q1-03062,2023-01-28,2642,10.72,Phone
Q1-03063,2023-03-20,2884,25.21,Phone
Q1-03064,2023-03-18,3715,310.5,In-Store
Q1-03065,2023-02-21,4730,438.61,In-Store
Q1-03066,2023-02-14,3400,132.15,Phone
Q1-03067,2023-02-13,1345,447.44,Phone
Q1-03068,2023-01-15,240,426.82,Phone
Q1-03069,2023-03-07,1591,61.47,Online
Q1-03070,2023-02-11,4074,137.86,Phone
Q1-03071,2023-01-10,2898,181.37,Phone
Q1-03072,2023-01-04,607,113.49,In-Store
Q1-03073,2023-02-20,173,117.48,In-Store
Q1-03074,2023-01-12,1389,168.13,Phone
Q1-03075,2023-02-05,3660,382.43,Phone
Q1-03076,2023-02-17,964,210.35,In-Store
Q1-03077,2023-02-07,3283,93.29,Online
Q1-03078,2023-02-13,4683,118.9,In-Store
Q1-03079,2023-03-19,4900,156.89,Phone
Q1-03080,2023-02-16,4019,391.85,In-Store
Q1-03081,2023-01-10,4175,480.44,In-Store
Q1-03082,2023-03-01,3282,217.24,Online
Q1-03083,2023-02-20,4780,157.6,Online
Q1-03084,2023-02-21,559,347.81,Online
Q1-03085,2023-01-05,1947,434.08,Online
Q1-03086,2023-01-30,2729,447.86,Phone
Q1-03087,2023-03-05,2134,198.43,Online
Q1-03088,2023-02-18,2831,383.82,In-Store
Q1-03089,2023-03-05,2327,11.58,Online
Q1-03090,2023-02-10,2924,233.93,Online
Q1-03091,2023-02-20,3587,147.26,Online
Q1-03092,2023-03-08,2057,321.82,Phone
Q1-03093,2023-01-27,3467,219.63,In-Store
Q1-03094,2023-03-14,3199,439.0,In-Store
Q1-03095,2023-01-04,1015,110.67,Online
Q1-03096,2023-02-05,1183,193.02,Phone
Q1-03097,2023-03-20,3326,456.89,Online
Q1-03098,2023-01-21,3317,326.46,Phone
Q1-03099,2023-03-14,1067,184.08,Online
