order_id,customer_id,order_date,status
1623,2528,2023-08-26,Shipped
1624,1387,2023-06-24,Delivered
1625,258,2023-02-28,Delivered
1626,1578,2023-11-28,Delivered
1627,4014,2023-09-21,Shipped
1628,299,2023-12-14,Processing
1629,525,2023-11-13,Delivered
1630,4953,2023-08-31,Shipped
1631,2504,2023-12-09,Cancelled
1632,4408,2023-06-25,Delivered
1633,580,2023-09-26,Cancelled
1634,3713,2023-03-16,Shipped
1635,2448,2023-01-02,Delivered
1636,2445,2023-11-03,Cancelled
1637,3319,2023-05-08,Delivered
1638,4563,2023-04-30,Shipped
1639,2874,2023-07-16,Processing
1640,342,2023-03-29,Cancelled
1641,842,2023-08-03,Delivered
1642,3134,2023-04-11,Shipped
1643,357,2023-04-11,Processing
1644,2075,2023-10-06,Cancelled
1645,1725,2023-09-19,Delivered
1646,1996,2023-12-29,Cancelled
1647,3384,2023-07-20,Shipped
1648,3199,2023-09-03,Processing
1649,1149,2023-02-26,Shipped
1650,4609,2023-12-02,Processing
1651,2575,2023-05-28,Shipped
1652,3314,2023-05-16,Cancelled
1653,4138,2023-12-28,Delivered
1654,1913,2023-05-18,Processing
1655,4737,2023-04-25,Cancelled
1656,416,2023-09-01,Shipped
1657,3789,2023-06-08,Shipped
1658,2460,2023-04-05,Processing
1659,4218,2023-05-19,Cancelled
1660,4104,2023-08-04,Processing
1661,3241,2023-12-28,Processing
1662,2332,2023-10-11,Shipped
1663,3106,2023-12-29,Processing
1664,767,2023-09-06,Processing
1665,1768,2023-10-18,Cancelled
1666,1257,2023-10-28,Processing
1667,623,2023-04-02,Delivered
1668,3861,2023-11-05,Delivered
1669,4661,2023-10-28,Shipped
1670,3354,2023-11-25,Delivered
1671,4135,2023-09-12,Cancelled
1672,1323,2023-09-26,Shipped
1673,4728,2023-10-13,Processing
1674,3294,2023-11-28,Cancelled
1675,1424,2023-07-01,Shipped
1676,3558,2023-01-12,Shipped
1677,2629,2023-11-19,Shipped
1678,1031,2023-10-26,Processing
1679,1610,2023-11-11,Shipped
1680,2444,2023-02-10,Processing
1681,815,2023-09-12,Processing
1682,1891,2023-06-02,Shipped
1683,1712,2023-04-19,Processing
1684,3996,2023-02-27,Delivered
1685,2990,2023-09-27,Shipped
1686,3118,2023-11-26,Processing
1687,2598,2023-05-06,Shipped
1688,3208,2023-06-27,Cancelled
1689,3735,2023-01-15,Shipped
1690,3556,2023-09-27,Shipped
1691,3626,2023-12-16,Shipped
1692,2845,2023-05-08,Cancelled
1693,309,2023-08-23,Shipped
1694,4233,2023-05-02,Processing
1695,654,2023-10-11,Processing
1696,1971,2023-06-14,Cancelled
1697,1859,2023-08-11,Shipped
1698,2670,2023-07-27,Cancelled
1699,1268,2023-02-09,Shipped
1700,3609,2023-02-28,Shipped
1701,2889,2023-09-23,Shipped
1702,3545,2023-11-01,Processing
1703,2748,2023-05-04,Shipped
1704,4597,2023-07-04,Delivered
1705,3362,2023-07-12,Delivered
1706,3107,2023-07-21,Shipped
1707,4903,2023-12-18,Shipped
1708,679,2023-03-08,Cancelled
1709,3456,2023-05-15,Processing
1710,4830,2023-11-26,Shipped
1711,1276,2023-10-02,Cancelled
1712,1749,2023-11-20,Delivered
1713,868,2023-08-27,Cancelled
1714,3752,2023-03-23,Processing
1715,1773,2023-11-03,Processing
1716,1978,2023-01-11,Shipped
1717,3328,2023-02-08,Cancelled
1718,4869,2023-07-12,Delivered
1719,2145,2023-11-25,Shipped
1720,3786,2023-04-29,Cancelled
1721,2247,2023-09-14,Shipped
1722,3193,2023-10-15,Processing
1723,2140,2023-08-05,Cancelled
1724,2322,2023-05-08,Cancelled
1725,2792,2023-12-20,Processing
1726,2074,2023-03-01,Processing
1727,473,2023-09-25,Shipped
1728,4272,2023-11-21,Cancelled
1729,3405,2023-03-25,Cancelled
1730,4831,2023-01-31,Cancelled
1731,1055,2023-04-15,Shipped
1732,3481,2023-04-28,Shipped
1733,2001,2023-01-08,Processing
1734,378,2023-04-14,Shipped
1735,2117,2023-12-31,Processing
1736,1196,2023-07-02,Cancelled
1737,1866,2023-07-14,Delivered
1738,3574,2023-10-25,Cancelled
1739,1544,2023-09-15,Cancelled
1740,132,2023-01-01,Processing
1741,3024,2023-01-26,Delivered
1742,1077,2023-06-05,Delivered
1743,3629,2023-09-02,Shipped
1744,636,2023-03-11,Cancelled
1745,3136,2023-05-20,Delivered
1746,1782,2023-08-19,Cancelled
1747,1065,2023-04-01,Shipped
1748,4424,2023-10-21,Cancelled
1749,3455,2023-10-18,Shipped
1750,765,2023-08-06,Cancelled
1751,4077,2023-05-07,Processing
1752,4867,2023-08-08,Delivered
1753,4632,2023-08-31,Processing
1754,717,2023-11-27,Processing
1755,2138,2023-05-05,Cancelled
1756,478,2023-01-13,Cancelled
1757,4929,2023-04-09,Cancelled
1758,1066,2023-07-08,Delivered
1759,1054,2023-07-29,Cancelled
1760,2034,2023-01-20,Shipped
1761,3215,2023-12-30,Cancelled
1762,3628,2023-12-30,Delivered
1763,1911,2023-01-26,Cancelled
1764,1551,2023-11-11,Shipped
1765,713,2023-04-15,Shipped
1766,3955,2023-09-18,Shipped
1767,4007,2023-12-17,Delivered
1768,1821,2023-07-08,Delivered
1769,915,2023-04-15,Processing
1770,2419,2023-07-18,Delivered
1771,4563,2023-12-23,Delivered
1772,3131,2023-09-23,Delivered
1773,3997,2023-08-06,Shipped
1774,863,2023-11-25,Delivered
1775,4311,2023-03-28,Shipped
1776,4378,2023-05-26,Processing
1777,2489,2023-10-02,Processing
1778,1347,2023-01-08,Shipped
1779,2602,2023-01-10,Shipped
1780,1288,2023-10-20,Shipped
1781,3522,2023-01-29,Processing
1782,2057,2023-10-09,Delivered
1783,366,2023-09-04,Cancelled
1784,2760,2023-02-08,Cancelled
1785,3873,2023-12-23,Processing
1786,154,2023-08-07,Shipped
1787,3214,2023-09-12,Delivered
1788,3555,2023-09-04,Processing
1789,4589,2023-04-02,Processing
1790,375,2023-10-18,Processing
1791,997,2023-12-03,Delivered
1792,3535,2023-10-16,Shipped
1793,1480,2023-06-28,Processing
1794,366,2023-02-26,Delivered
1795,2190,2023-06-10,Cancelled
1796,3294,2023-07-23,Delivered
1797,961,2023-09-29,Delivered
1798,1757,2023-04-24,Shipped
1799,2672,2023-07-13,Shipped
1800,3259,2023-07-05,Processing
1801,4519,2023-02-09,Delivered
1802,1408,2023-08-11,Delivered
1803,3245,2023-07-15,Shipped
1804,4323,2023-04-12,Processing
1805,1968,2023-02-27,Delivered
1806,1609,2023-04-07,Processing
1807,3224,2023-08-30,Processing
1808,2943,2023-01-21,Delivered
1809,3404,2023-09-02,Cancelled
1810,3994,2023-03-07,Shipped
1811,1900,2023-11-17,Delivered
1812,2049,2023-12-25,Processing
1813,3132,2023-04-20,Processing
1814,2551,2023-02-12,Processing
1815,1779,2023-11-22,Cancelled
1816,4789,2023-08-30,Cancelled
1817,265,2023-03-18,Cancelled
1818,206,2023-07-25,Processing
1819,3943,2023-12-08,Shipped
1820,3811,2023-09-20,Shipped
1821,2375,2023-11-11,Cancelled
1822,955,2023-09-07,Processing
1823,4949,2023-02-22,Cancelled
1824,3694,2023-07-06,Shipped
1825,423,2023-12-29,Processing
1826,1515,2023-03-17,Cancelled
1827,2973,2023-04-09,Cancelled
1828,315,2023-12-12,Cancelled
1829,4056,2023-12-26,Processing
1830,104,2023-02-10,Delivered
1831,2732,2023-12-19,Shipped
1832,231,2023-02-27,Shipped
1833,4900,2023-11-14,Delivered
1834,4512,2023-02-15,Delivered
1835,4870,2023-11-25,Delivered
1836,2698,2023-03-03,Delivered
1837,683,2023-02-20,Cancelled
1838,893,2023-03-09,Delivered
1839,3344,2023-07-02,Shipped
1840,4164,2023-03-02,Cancelled
1841,735,2023-08-15,Delivered
1842,736,2023-07-28,Cancelled
1843,2105,2023-10-07,Cancelled
1844,117,2023-03-21,Processing
1845,1103,2023-11-21,Processing
1846,740,2023-07-22,Delivered
1847,3411,2023-10-18,Processing
1848,2867,2023-08-30,Cancelled
1849,4777,2023-07-01,Shipped
1850,1474,2023-08-17,Cancelled
1851,2106,2023-06-21,Cancelled
1852,2551,2023-03-07,Cancelled
1853,3673,2023-05-17,Delivered
1854,874,2023-01-21,Processing
1855,4010,2023-08-13,Shipped
1856,4755,2023-11-15,Delivered
1857,2718,2023-10-04,Shipped
1858,566,2023-10-17,Shipped
1859,249,2023-09-25,Cancelled
1860,4939,2023-10-22,Cancelled
1861,981,2023-02-23,Shipped
1862,880,2023-07-18,Processing
1863,3747,2023-04-09,Shipped
1864,2374,2023-01-25,Cancelled
1865,3052,2023-04-13,Shipped
1866,562,2023-03-19,Shipped
1867,787,2023-12-10,Processing
1868,3217,2023-12-12,Cancelled
1869,3259,2023-09-23,Delivered
1870,3489,2023-02-18,Processing
1871,3278,2023-08-01,Processing
1872,2882,2023-10-10,Cancelled
1873,621,2023-03-21,Shipped
1874,2293,2023-05-29,Cancelled
1875,1356,2023-02-19,Shipped
1876,2035,2023-01-19,Processing
1877,2538,2023-12-29,Shipped
1878,2991,2023-12-06,Processing
1879,3680,2023-03-03,Processing
1880,3422,2023-06-17,Delivered
1881,4859,2023-08-01,Processing
1882,3757,2023-03-22,Cancelled
1883,837,2023-12-14,Delivered
1884,4209,2023-02-10,Processing
1885,1312,2023-02-24,Shipped
1886,1799,2023-11-21,Delivered
1887,2771,2023-05-06,Processing
1888,1531,2023-09-06,Processing
1889,4378,2023-04-01,Cancelled
1890,97,2023-08-05,Shipped
1891,1201,2023-03-02,Cancelled
1892,1608,2023-06-06,Shipped
1893,1383,2023-04-01,Processing
1894,3823,2023-02-20,Delivered
1895,4208,2023-05-19,Processing
1896,2614,2023-02-17,Cancelled
1897,766,2023-06-14,Shipped
1898,1070,2023-08-09,Shipped
1899,4278,2023-09-11,Processing
1900,1659,2023-05-13,Shipped
1901,256,2023-10-01,Shipped
1902,3222,2023-08-31,Shipped
1903,3164,2023-10-09,Cancelled
1904,2541,2023-02-10,Cancelled
1905,449,2023-03-10,Processing
1906,2310,2023-12-12,Processing
1907,664,2023-01-16,Processing
1908,2171,2023-10-20,Delivered
1909,1286,2023-02-10,Delivered
1910,4993,2023-03-15,Shipped
1911,3126,2023-06-29,Shipped
1912,3732,2023-12-16,Delivered
1913,3315,2023-12-26,Processing
1914,3828,2023-03-30,Cancelled
1915,971,2023-04-21,Processing
1916,1480,2023-03-12,Delivered
1917,1056,2023-08-05,Processing
1918,3718,2023-03-16,Shipped
1919,696,2023-07-15,Delivered
1920,1377,2023-10-16,Processing
1921,4964,2023-03-18,Processing
1922,4292,2023-09-16,Delivered
1923,1946,2023-08-25,Shipped
1924,294,2023-09-27,Delivered
1925,1382,2023-03-17,Cancelled
1926,4377,2023-05-11,Delivered
1927,720,2023-12-22,Processing
1928,4879,2023-11-30,Processing
1929,4175,2023-12-28,Cancelled
1930,4305,2023-07-27,Shipped
1931,3018,2023-04-17,Shipped
1932,3741,2023-09-30,Processing
1933,182,2023-03-01,Processing
1934,2577,2023-02-25,Cancelled
1935,3355,2023-03-22,Shipped
1936,3993,2023-12-05,Delivered
1937,3226,2023-01-07,Cancelled
1938,2483,2023-12-06,Processing
1939,1469,2023-07-09,Shipped
1940,2871,2023-02-26,Cancelled
1941,1353,2023-11-26,Cancelled
1942,1081,2023-03-29,Delivered
1943,3736,2023-02-05,Shipped
1944,68,2023-01-18,Cancelled
1945,542,2023-12-19,Cancelled
1946,421,2023-09-27,Delivered
1947,4212,2023-12-03,Cancelled
1948,2838,2023-07-07,Processing
1949,3266,2023-05-07,Delivered
1950,2572,2023-05-07,Delivered
1951,2393,2023-03-26,Processing
1952,1069,2023-12-14,Shipped
1953,1179,2023-03-05,Delivered
1954,2383,2023-12-02,Delivered
1955,2033,2023-04-30,Delivered
1956,547,2023-02-01,Cancelled
1957,303,2023-08-09,Processing
1958,4429,2023-01-20,Cancelled
1959,2461,2023-05-07,Cancelled
1960,4332,2023-11-26,Delivered
1961,181,2023-04-03,Shipped
1962,1184,2023-11-24,Cancelled
1963,3906,2023-04-04,Cancelled
1964,2742,2023-04-28,Shipped
1965,3051,2023-02-13,Delivered
1966,148,2023-04-06,Delivered
1967,2584,2023-10-21,Delivered
1968,825,2023-01-03,Shipped
1969,4049,2023-08-05,Processing
1970,2035,2023-07-25,Delivered
1971,4303,2023-12-25,Cancelled
1972,4102,2023-06-05,Delivered
1973,4223,2023-07-02,Shipped
1974,1302,2023-12-21,Processing
1975,585,2023-07-29,Cancelled
1976,3247,2023-11-03,Processing
1977,3409,2023-01-30,Processing
1978,1581,2023-02-08,Cancelled
1979,2606,2023-06-07,Shipped
1980,45,2023-12-27,Delivered
1981,3544,2023-05-13,Delivered
1982,2928,2023-05-08,Processing
1983,4677,2023-07-31,Cancelled
1984,3333,2023-12-01,Shipped
1985,4253,2023-05-27,Processing
1986,3667,2023-02-26,Processing
1987,3672,2023-04-29,Cancelled
1988,4495,2023-01-27,Cancelled
1989,1616,2023-01-03,Delivered
1990,1042,2023-12-14,Shipped
1991,4689,2023-06-29,Cancelled
1992,2804,2023-08-09,Delivered
1993,694,2023-03-24,Cancelled
1994,643,2023-05-21,Delivered
1995,3275,2023-03-27,Delivered
1996,4194,2023-03-22,Shipped
1997,4795,2023-11-05,Processing
1998,1098,2023-06-30,Cancelled
1999,4943,2023-06-29,Shipped
2000,4752,2023-03-01,Processing
2001,3769,2023-10-31,Cancelled
2002,3603,2023-08-11,Shipped
2003,2889,2023-04-15,Cancelled
2004,1535,2023-12-08,Processing
2005,830,2023-06-18,Cancelled
2006,3752,2023-05-23,Shipped
2007,3387,2023-03-11,Shipped
2008,3226,2023-12-30,Processing
2009,4390,2023-08-07,Delivered
2010,1563,2023-11-16,Delivered
2011,290,2023-11-16,Shipped
2012,2914,2023-08-31,Cancelled
2013,4414,2023-07-15,Delivered
2014,2240,2023-11-17,Processing
2015,2698,2023-01-19,Delivered
2016,4666,2023-03-07,Delivered
2017,1533,2023-08-04,Processing
2018,4139,2023-04-10,Processing
2019,3973,2023-11-11,Shipped
2020,943,2023-07-28,Processing
2021,1683,2023-01-19,Processing
2022,219,2023-01-01,Shipped
2023,4529,2023-07-30,Processing
2024,1040,2023-07-24,Cancelled
2025,203,2023-01-12,Processing
2026,2074,2023-05-26,Delivered
2027,3987,2023-10-10,Shipped
2028,1348,2023-09-24,Delivered
2029,2354,2023-03-30,Shipped
2030,3005,2023-03-18,Delivered
2031,1608,2023-02-12,Processing
2032,3269,2023-05-21,Delivered
2033,225,2023-03-02,Shipped
2034,3128,2023-09-25,Cancelled
2035,1461,2023-09-08,Shipped
2036,536,2023-03-12,Processing
2037,4049,2023-01-21,Cancelled
2038,4150,2023-05-20,Processing
2039,3391,2023-02-12,Processing
2040,238,2023-05-02,Cancelled
2041,1183,2023-11-15,Processing
2042,1571,2023-03-22,Processing
2043,4395,2023-02-11,Shipped
2044,1573,2023-01-19,Delivered
2045,1823,2023-02-02,Cancelled
2046,1228,2023-04-03,Delivered
2047,3367,2023-08-17,Processing
2048,2220,2023-08-12,Delivered
2049,544,2023-11-10,Cancelled
2050,4893,2023-07-24,Shipped
2051,2280,2023-05-26,Cancelled
2052,286,2023-04-20,Cancelled
2053,785,2023-08-10,Cancelled
2054,1372,2023-08-22,Processing
2055,3656,2023-12-21,Shipped
2056,2734,2023-09-24,Shipped
2057,1682,2023-03-02,Delivered
2058,4405,2023-09-19,Shipped
2059,4363,2023-07-23,Cancelled
2060,4600,2023-05-31,Cancelled
2061,2925,2023-09-22,Cancelled
2062,2396,2023-05-30,Shipped
2063,3414,2023-11-12,Delivered
2064,1171,2023-12-25,Cancelled
2065,2408,2023-03-03,Processing
2066,190,2023-12-14,Shipped
2067,2308,2023-04-11,Shipped
2068,1887,2023-11-27,Delivered
2069,2059,2023-01-11,Processing
2070,4263,2023-08-11,Shipped
2071,3943,2023-01-05,Processing
2072,2579,2023-06-18,Shipped
2073,4512,2023-02-13,Processing
2074,1717,2023-09-28,Cancelled
2075,3100,2023-03-22,Cancelled
2076,975,2023-04-23,Shipped
2077,4647,2023-09-04,Delivered
2078,2396,2023-05-15,Delivered
2079,3210,2023-06-04,Delivered
2080,4498,2023-07-30,Delivered
2081,3174,2023-02-06,Delivered
2082,3031,2023-01-25,Processing
2083,899,2023-06-29,Cancelled
2084,536,2023-09-14,Cancelled
2085,2063,2023-03-25,Shipped
2086,3847,2023-08-03,Delivered
2087,152,2023-07-21,Processing
2088,3187,2023-10-25,Cancelled
2089,909,2023-07-06,Shipped
2090,2348,2023-12-21,Processing
2091,3668,2023-05-08,Cancelled
2092,1640,2023-11-12,Cancelled
2093,3623,2023-02-20,Shipped
2094,1347,2023-08-22,Processing
2095,3648,2023-11-04,Cancelled
2096,4127,2023-03-04,Cancelled
2097,1861,2023-11-28,Cancelled
2098,2274,2023-09-13,Cancelled
2099,2402,2023-04-02,Processing
2100,3373,2023-07-14,Processing
2101,4044,2023-12-21,Shipped
2102,2614,2023-07-20,Delivered
2103,267,2023-03-31,Cancelled
2104,254,2023-04-24,Delivered
2105,1062,2023-06-22,Cancelled
2106,463,2023-08-17,Processing
2107,777,2023-10-18,Cancelled
2108,3062,2023-03-22,Cancelled
2109,2838,2023-03-05,Delivered
2110,4477,2023-06-30,Cancelled
2111,818,2023-08-14,Processing
2112,1126,2023-06-24,Shipped
2113,1812,2023-08-20,Cancelled
2114,393,2023-12-03,Delivered
2115,3986,2023-09-22,Shipped
2116,2657,2023-08-07,Cancelled
2117,2413,2023-12-20,Processing
2118,2904,2023-09-16,Delivered
2119,2603,2023-05-09,Delivered
2120,208,2023-01-13,Cancelled
2121,3063,2023-11-13,Shipped
2122,2007,2023-07-22,Processing
2123,255,2023-11-01,Shipped
2124,3176,2023-03-13,Delivered
2125,3420,2023-06-12,Processing
2126,1188,2023-11-10,Processing
2127,3520,2023-01-01,Shipped
2128,537,2023-03-31,Delivered
2129,4418,2023-10-30,Delivered
2130,3883,2023-04-30,Cancelled
2131,1886,2023-12-23,Cancelled
2132,977,2023-01-25,Cancelled
2133,3370,2023-06-12,Delivered
2134,148,2023-04-03,Processing
2135,2521,2023-12-15,Processing
2136,3550,2023-01-28,Cancelled
2137,902,2023-06-21,Shipped
2138,3802,2023-03-06,Processing
2139,3040,2023-08-21,Processing
2140,3045,2023-08-24,Processing
2141,2894,2023-08-26,Processing
2142,603,2023-06-14,Delivered
2143,4677,2023-09-05,Shipped
2144,459,2023-02-13,Cancelled
2145,3766,2023-06-05,Delivered
2146,2117,2023-05-06,Processing
2147,3392,2023-07-08,Processing
2148,3310,2023-10-21,Processing
2149,1946,2023-12-03,Cancelled
2150,3734,2023-03-30,Delivered
2151,1589,2023-04-30,Shipped
2152,1921,2023-01-27,Shipped
2153,4905,2023-04-01,Cancelled
2154,1899,2023-06-20,Processing
2155,1743,2023-08-18,Processing
2156,619,2023-04-03,Delivered
2157,4113,2023-05-27,Processing
2158,1198,2023-12-10,Cancelled
2159,1941,2023-12-06,Processing
2160,1740,2023-06-22,Shipped
2161,428,2023-06-05,Shipped
2162,772,2023-04-20,Delivered
2163,3227,2023-03-11,Delivered
2164,2726,2023-04-02,Cancelled
2165,3232,2023-12-18,Processing
2166,2909,2023-11-09,Cancelled
2167,2743,2023-04-26,Processing
2168,1782,2023-09-09,Delivered
2169,1877,2023-10-02,Delivered
2170,3302,2023-02-15,Delivered
2171,129,2023-11-29,Cancelled
2172,4692,2023-05-20,Shipped
2173,1089,2023-09-17,Shipped
2174,1703,2023-07-01,Shipped
2175,2521,2023-07-01,Processing
2176,1247,2023-07-18,Delivered
2177,4494,2023-03-19,Shipped
2178,1335,2023-02-11,Shipped
2179,2432,2023-02-04,Shipped
2180,1772,2023-06-01,Processing
2181,1043,2023-04-08,Processing
2182,1765,2023-06-05,Delivered
2183,1781,2023-08-04,Cancelled
2184,4634,2023-09-27,Shipped
2185,963,2023-10-21,Shipped
2186,4306,2023-10-18,Processing
2187,4278,2023-01-28,Delivered
2188,1428,2023-10-12,Shipped
2189,272,2023-11-11,Shipped
2190,2166,2023-04-17,Processing
2191,1374,2023-07-30,Processing
2192,3828,2023-12-23,Processing
2193,885,2023-11-16,Delivered
2194,3001,2023-05-22,Cancelled
2195,4125,2023-11-27,Delivered
2196,4040,2023-10-01,Cancelled
2197,3759,2023-09-30,Shipped
2198,2210,2023-05-24,Shipped
2199,4205,2023-01-14,Shipped
2200,1588,2023-07-27,Delivered
2201,911,2023-09-24,Processing
2202,1936,2023-05-19,Cancelled
2203,3544,2023-09-04,Processing
2204,3674,2023-10-05,Shipped
2205,938,2023-03-14,Shipped
2206,1406,2023-10-24,Cancelled
2207,2708,2023-11-14,Cancelled
2208,4457,2023-05-13,Shipped
2209,2683,2023-04-16,Delivered
2210,1952,2023-09-06,Cancelled
2211,3376,2023-11-04,Processing
2212,2325,2023-10-15,Cancelled
2213,2762,2023-05-16,Cancelled
2214,2595,2023-03-18,Shipped
2215,701,2023-07-01,Delivered
2216,932,2023-06-10,Delivered
2217,4616,2023-04-21,Processing
2218,2666,2023-12-08,Delivered
2219,4531,2023-01-15,Delivered
2220,4093,2023-09-24,Delivered
2221,2502,2023-06-20,Cancelled
2222,356,2023-05-11,Processing
2223,4117,2023-06-03,Processing
2224,575,2023-10-03,Processing
2225,1083,2023-12-25,Delivered
2226,1857,2023-05-30,Delivered
2227,3795,2023-01-14,Shipped
2228,4816,2023-03-13,Delivered
2229,2674,2023-06-09,Processing
2230,2441,2023-05-25,Cancelled
2231,1524,2023-06-12,Cancelled
2232,1793,2023-01-23,Cancelled
2233,1283,2023-11-03,Cancelled
2234,1807,2023-07-24,Cancelled
2235,3655,2023-09-23,Processing
2236,4589,2023-05-16,Processing
2237,3593,2023-03-07,Processing
2238,2120,2023-02-26,Delivered
2239,1915,2023-03-11,Shipped
2240,3345,2023-03-25,Processing
2241,3170,2023-05-21,Cancelled
2242,851,2023-02-04,Cancelled
2243,2718,2023-01-18,Shipped
2244,1384,2023-12-24,Delivered
2245,1959,2023-07-20,Delivered
2246,1333,2023-11-01,Cancelled
2247,4746,2023-01-21,Processing
2248,4822,2023-04-02,Shipped
2249,937,2023-09-08,Delivered
2250,442,2023-05-14,Delivered
2251,640,2023-06-09,Shipped
2252,4868,2023-02-07,Shipped
2253,3850,2023-06-09,Processing
2254,4512,2023-12-06,Delivered
2255,4690,2023-09-01,Cancelled
2256,1465,2023-11-02,Shipped
2257,2414,2023-12-29,Cancelled
2258,185,2023-07-08,Shipped
2259,2326,2023-03-21,Cancelled
2260,3270,2023-07-28,Cancelled
2261,4184,2023-01-15,Delivered
2262,739,2023-10-17,Shipped
2263,141,2023-03-13,Shipped
2264,2496,2023-02-21,Delivered
2265,3094,2023-09-23,Processing
2266,4359,2023-05-04,Shipped
2267,4366,2023-07-17,Cancelled
2268,2303,2023-05-22,Cancelled
2269,3116,2023-11-22,Cancelled
2270,538,2023-02-16,Delivered
2271,2427,2023-12-20,Cancelled
2272,4514,2023-09-15,Delivered
2273,2719,2023-06-10,Delivered
2274,4596,2023-10-02,Shipped
2275,3560,2023-01-01,Delivered
2276,2465,2023-02-08,Shipped
2277,2668,2023-11-27,Processing
2278,4232,2023-08-14,Processing
2279,4590,2023-05-02,Processing
2280,2853,2023-12-26,Cancelled
2281,54,2023-01-05,Processing
2282,4828,2023-01-05,Cancelled
2283,1662,2023-11-05,Processing
2284,2980,2023-02-18,Delivered
2285,3261,2023-09-11,Processing
2286,3381,2023-06-30,Cancelled
2287,4293,2023-09-17,Shipped
2288,873,2023-08-07,Shipped
2289,4484,2023-03-24,Processing
2290,1753,2023-07-03,Cancelled
2291,4871,2023-10-06,Processing
2292,322,2023-06-03,Delivered
2293,860,2023-01-05,Processing
2294,543,2023-12-14,Shipped
2295,4486,2023-04-30,Delivered
2296,3425,2023-07-26,Cancelled
2297,1300,2023-02-16,Cancelled
2298,3959,2023-05-19,Delivered
2299,1768,2023-03-03,Cancelled
2300,3376,2023-01-21,Delivered
2301,4550,2023-06-15,Cancelled
2302,667,2023-09-16,Cancelled
2303,3898,2023-04-23,Processing
2304,3239,2023-06-06,Delivered
2305,378,2023-07-06,Shipped
2306,2103,2023-04-10,Delivered
2307,3290,2023-01-02,Cancelled
2308,3656,2023-12-21,Delivered
2309,1756,2023-09-30,Shipped
2310,4456,2023-08-27,Processing
2311,135,2023-01-05,Delivered
2312,4594,2023-09-19,Shipped
2313,2598,2023-04-12,Delivered
2314,3287,2023-11-10,Processing
2315,4954,2023-04-04,Cancelled
2316,2287,2023-01-07,Cancelled
2317,4542,2023-07-26,Cancelled
2318,386,2023-03-19,Shipped
2319,3219,2023-08-06,Processing
2320,4727,2023-04-29,Processing
2321,806,2023-08-11,Delivered
2322,1056,2023-12-05,Processing
2323,1557,2023-04-05,Cancelled
2324,1925,2023-10-12,Cancelled
2325,2994,2023-01-30,Shipped
2326,3441,2023-09-09,Processing
2327,2366,2023-07-18,Cancelled
2328,4898,2023-06-23,Cancelled
2329,4913,2023-10-15,Processing
2330,3643,2023-12-10,Shipped
2331,2940,2023-05-22,Shipped
2332,121,2023-06-24,Delivered
2333,2106,2023-06-24,Shipped
2334,3496,2023-11-07,Shipped
2335,3913,2023-02-24,Shipped
2336,1625,2023-07-01,Processing
2337,3020,2023-09-18,Processing
2338,3890,2023-10-10,Shipped
2339,1515,2023-10-31,Cancelled
2340,3563,2023-05-15,Shipped
2341,2497,2023-07-03,Delivered
2342,3166,2023-05-25,Cancelled
2343,4069,2023-01-26,Processing
2344,4476,2023-11-16,Shipped
2345,239,2023-12-01,Shipped
2346,1909,2023-07-07,Cancelled
2347,166,2023-08-03,Processing
2348,274,2023-07-27,Delivered
2349,1479,2023-07-03,Delivered
2350,4220,2023-06-22,Processing
2351,691,2023-10-10,Shipped
2352,2403,2023-06-07,Shipped
2353,1379,2023-10-19,Shipped
2354,1356,2023-03-09,Cancelled
2355,1394,2023-07-05,Cancelled
2356,1080,2023-11-01,Processing
2357,4408,2023-02-16,Delivered
2358,2772,2023-05-14,Processing
2359,2341,2023-10-25,Cancelled
2360,710,2023-05-25,Shipped
2361,4839,2023-08-14,Delivered
2362,2796,2023-09-28,Shipped
2363,1510,2023-01-23,Cancelled
2364,3412,2023-10-17,Shipped
2365,4307,2023-03-03,Shipped
2366,4900,2023-03-25,Processing
2367,4138,2023-10-02,Cancelled
2368,778,2023-04-02,Cancelled
2369,4762,2023-06-07,Processing
2370,4801,2023-05-22,Cancelled
2371,3818,2023-07-11,Shipped
2372,4300,2023-01-19,Cancelled
2373,1554,2023-08-19,Processing
2374,4798,2023-07-29,Cancelled
2375,4126,2023-04-27,Shipped
2376,4789,2023-08-10,Shipped
2377,11,2023-02-26,Cancelled
2378,2117,2023-07-31,Shipped
2379,4959,2023-01-20,Cancelled
2380,4944,2023-10-22,Shipped
2381,4451,2023-07-18,Cancelled
2382,3307,2023-07-15,Shipped
2383,2578,2023-11-13,Shipped
2384,4924,2023-12-30,Processing
2385,4572,2023-07-21,Processing
2386,930,2023-09-11,Delivered
2387,1256,2023-10-14,Processing
2388,379,2023-05-01,Cancelled
2389,3913,2023-10-12,Delivered
2390,885,2023-02-20,Delivered
2391,2817,2023-05-04,Delivered
2392,4534,2023-10-23,Processing
2393,1739,2023-03-14,Shipped
2394,4953,2023-11-18,Processing
2395,539,2023-02-17,Cancelled
2396,2689,2023-10-08,Shipped
2397,1790,2023-04-04,Cancelled
2398,2796,2023-01-26,Shipped
2399,686,2023-10-16,Cancelled
2400,593,2023-12-28,Shipped
2401,4911,2023-02-24,Shipped
2402,1860,2023-02-07,Delivered
2403,1006,2023-07-12,Processing
2404,3100,2023-11-25,Cancelled
2405,2028,2023-02-18,Cancelled
2406,2742,2023-02-24,Shipped
